Exposure_ID,Customer_ID,Campaign_ID,Campaign_Exposure,Campaign_Response
EXP08378,CUST08378,C002,Yes,Positive
EXP08379,CUST08379,C003,Yes,Neutral
EXP08380,CUST08380,C004,Yes,Positive
EXP08381,CUST08381,C004,Yes,Positive
EXP08382,CUST08382,C005,Yes,Positive
EXP08383,CUST08383,C003,Yes,Positive
EXP08384,CUST08384,C002,Yes,Positive
EXP08385,CUST08385,C005,Yes,Positive
EXP08386,CUST08386,C002,No,Neutral
EXP08387,CUST08387,C004,No,Positive
EXP08388,CUST08388,C004,Yes,Positive
EXP08389,CUST08389,C005,Yes,Neutral
EXP08390,CUST08390,C004,Yes,Negative
EXP08391,CUST08391,C002,Yes,Neutral
EXP08392,CUST08392,C005,No,Positive
EXP08393,CUST08393,C002,No,Negative
EXP08394,CUST08394,C005,Yes,Positive
EXP08395,CUST08395,C005,Yes,Positive
EXP08396,CUST08396,C002,No,Neutral
EXP08397,CUST08397,C003,No,Positive
EXP08398,CUST08398,C005,No,Negative
EXP08399,CUST08399,C002,Yes,Positive
EXP08400,CUST08400,C002,Yes,Neutral
EXP08401,CUST08401,C002,Yes,Negative
EXP08402,CUST08402,C003,No,Negative
EXP08403,CUST08403,C003,Yes,Neutral
EXP08404,CUST08404,C005,Yes,Negative
EXP08405,CUST08405,C001,Yes,Positive
EXP08406,CUST08406,C005,Yes,Positive
EXP08407,CUST08407,C003,Yes,Positive
EXP08408,CUST08408,C005,Yes,Positive
EXP08409,CUST08409,C004,No,Neutral
EXP08410,CUST08410,C001,Yes,Positive
EXP08411,CUST08411,C003,No,Neutral
EXP08412,CUST08412,C004,Yes,Positive
EXP08413,CUST08413,C001,Yes,Neutral
EXP08414,CUST08414,C002,Yes,Positive
EXP08415,CUST08415,C002,No,Neutral
EXP08416,CUST08416,C001,No,Positive
EXP08417,CUST08417,C005,No,Neutral
EXP08418,CUST08418,C002,Yes,Neutral
EXP08419,CUST08419,C005,Yes,Neutral
EXP08420,CUST08420,C003,Yes,Neutral
EXP08421,CUST08421,C003,Yes,Positive
EXP08422,CUST08422,C002,Yes,Neutral
EXP08423,CUST08423,C003,No,Positive
EXP08424,CUST08424,C004,Yes,Positive
EXP08425,CUST08425,C003,Yes,Negative
EXP08426,CUST08426,C005,No,Negative
EXP08427,CUST08427,C005,Yes,Neutral
EXP08428,CUST08428,C002,Yes,Positive
EXP08429,CUST08429,C002,Yes,Positive
EXP08430,CUST08430,C003,Yes,Negative
EXP08431,CUST08431,C004,No,Positive
EXP08432,CUST08432,C003,No,Neutral
EXP08433,CUST08433,C003,Yes,Positive
EXP08434,CUST08434,C004,Yes,Positive
EXP08435,CUST08435,C004,Yes,Negative
EXP08436,CUST08436,C003,Yes,Positive
EXP08437,CUST08437,C002,Yes,Positive
EXP08438,CUST08438,C005,No,Neutral
EXP08439,CUST08439,C004,Yes,Negative
EXP08440,CUST08440,C003,No,Positive
EXP08441,CUST08441,C003,No,Negative
EXP08442,CUST08442,C004,Yes,Neutral
EXP08443,CUST08443,C004,Yes,Neutral
EXP08444,CUST08444,C003,Yes,Positive
EXP08445,CUST08445,C004,Yes,Neutral
EXP08446,CUST08446,C004,No,Neutral
EXP08447,CUST08447,C003,No,Negative
EXP08448,CUST08448,C002,Yes,Positive
EXP08449,CUST08449,C001,Yes,Positive
EXP08450,CUST08450,C003,Yes,Positive
EXP08451,CUST08451,C004,No,Negative
EXP08452,CUST08452,C003,No,Neutral
EXP08453,CUST08453,C004,Yes,Neutral
EXP08454,CUST08454,C002,Yes,Positive
EXP08455,CUST08455,C002,Yes,Negative
EXP08456,CUST08456,C003,Yes,Neutral
EXP08457,CUST08457,C003,Yes,Negative
EXP08458,CUST08458,C001,Yes,Negative
EXP08459,CUST08459,C004,Yes,Negative
EXP08460,CUST08460,C005,Yes,Neutral
EXP08461,CUST08461,C001,Yes,Positive
EXP08462,CUST08462,C004,No,Positive
EXP08463,CUST08463,C004,No,Negative
EXP08464,CUST08464,C005,Yes,Positive
EXP08465,CUST08465,C004,No,Neutral
EXP08466,CUST08466,C001,No,Neutral
EXP08467,CUST08467,C003,Yes,Positive
EXP08468,CUST08468,C002,Yes,Positive
EXP08469,CUST08469,C005,Yes,Positive
EXP08470,CUST08470,C002,Yes,Neutral
EXP08471,CUST08471,C001,Yes,Neutral
EXP08472,CUST08472,C005,Yes,Positive
EXP08473,CUST08473,C001,No,Negative
EXP08474,CUST08474,C004,No,Neutral
EXP08475,CUST08475,C005,Yes,Negative
EXP08476,CUST08476,C005,Yes,Neutral
EXP08477,CUST08477,C005,Yes,Positive
EXP08478,CUST08478,C005,Yes,Positive
EXP08479,CUST08479,C001,Yes,Neutral
EXP08480,CUST08480,C004,Yes,Negative
EXP08481,CUST08481,C003,Yes,Negative
EXP08482,CUST08482,C002,No,Positive
EXP08483,CUST08483,C005,No,Neutral
EXP08484,CUST08484,C002,Yes,Positive
EXP08485,CUST08485,C003,No,Negative
EXP08486,CUST08486,C004,Yes,Positive
EXP08487,CUST08487,C001,Yes,Neutral
EXP08488,CUST08488,C004,No,Neutral
EXP08489,CUST08489,C001,Yes,Positive
EXP08490,CUST08490,C004,Yes,Neutral
EXP08491,CUST08491,C001,Yes,Positive
EXP08492,CUST08492,C003,Yes,Positive
EXP08493,CUST08493,C005,Yes,Neutral
EXP08494,CUST08494,C005,No,Positive
EXP08495,CUST08495,C003,Yes,Positive
EXP08496,CUST08496,C001,No,Positive
EXP08497,CUST08497,C002,Yes,Negative
EXP08498,CUST08498,C001,No,Neutral
EXP08499,CUST08499,C005,Yes,Positive
EXP08500,CUST08500,C005,No,Neutral
EXP08501,CUST08501,C005,No,Neutral
EXP08502,CUST08502,C001,Yes,Negative
EXP08503,CUST08503,C004,Yes,Positive
EXP08504,CUST08504,C003,Yes,Neutral
EXP08505,CUST08505,C002,Yes,Positive
EXP08506,CUST08506,C004,Yes,Negative
EXP08507,CUST08507,C005,Yes,Neutral
EXP08508,CUST08508,C003,Yes,Positive
EXP08509,CUST08509,C005,Yes,Positive
EXP08510,CUST08510,C002,Yes,Positive
EXP08511,CUST08511,C002,Yes,Neutral
EXP08512,CUST08512,C002,Yes,Positive
EXP08513,CUST08513,C001,Yes,Neutral
EXP08514,CUST08514,C004,No,Positive
EXP08515,CUST08515,C003,No,Neutral
EXP08516,CUST08516,C003,No,Neutral
EXP08517,CUST08517,C003,No,Negative
EXP08518,CUST08518,C005,No,Neutral
EXP08519,CUST08519,C005,Yes,Negative
EXP08520,CUST08520,C005,Yes,Positive
EXP08521,CUST08521,C001,No,Negative
EXP08522,CUST08522,C005,Yes,Positive
EXP08523,CUST08523,C004,Yes,Positive
EXP08524,CUST08524,C003,Yes,Positive
EXP08525,CUST08525,C001,No,Negative
EXP08526,CUST08526,C001,No,Positive
EXP08527,CUST08527,C001,Yes,Positive
EXP08528,CUST08528,C005,Yes,Positive
EXP08529,CUST08529,C005,Yes,Negative
EXP08530,CUST08530,C001,No,Negative
EXP08531,CUST08531,C002,Yes,Neutral
EXP08532,CUST08532,C005,Yes,Neutral
EXP08533,CUST08533,C003,Yes,Positive
EXP08534,CUST08534,C001,Yes,Positive
EXP08535,CUST08535,C003,Yes,Positive
EXP08536,CUST08536,C003,Yes,Neutral
EXP08537,CUST08537,C001,No,Positive
EXP08538,CUST08538,C001,Yes,Neutral
EXP08539,CUST08539,C005,Yes,Positive
EXP08540,CUST08540,C004,Yes,Neutral
EXP08541,CUST08541,C001,Yes,Negative
EXP08542,CUST08542,C003,Yes,Positive
EXP08543,CUST08543,C004,No,Neutral
EXP08544,CUST08544,C005,Yes,Positive
EXP08545,CUST08545,C004,Yes,Positive
EXP08546,CUST08546,C002,Yes,Positive
EXP08547,CUST08547,C002,Yes,Positive
EXP08548,CUST08548,C001,Yes,Neutral
EXP08549,CUST08549,C002,Yes,Positive
EXP08550,CUST08550,C005,Yes,Negative
EXP08551,CUST08551,C002,Yes,Positive
EXP08552,CUST08552,C001,Yes,Positive
EXP08553,CUST08553,C003,Yes,Neutral
EXP08554,CUST08554,C001,Yes,Positive
EXP08555,CUST08555,C002,Yes,Positive
EXP08556,CUST08556,C002,Yes,Positive
EXP08557,CUST08557,C005,No,Negative
EXP08558,CUST08558,C002,Yes,Positive
EXP08559,CUST08559,C001,No,Positive
EXP08560,CUST08560,C004,Yes,Positive
EXP08561,CUST08561,C004,Yes,Negative
EXP08562,CUST08562,C001,Yes,Negative
EXP08563,CUST08563,C004,Yes,Positive
EXP08564,CUST08564,C005,No,Positive
EXP08565,CUST08565,C003,No,Neutral
EXP08566,CUST08566,C001,Yes,Positive
EXP08567,CUST08567,C001,Yes,Neutral
EXP08568,CUST08568,C004,No,Neutral
EXP08569,CUST08569,C004,Yes,Positive
EXP08570,CUST08570,C004,Yes,Negative
EXP08571,CUST08571,C001,No,Positive
EXP08572,CUST08572,C002,Yes,Neutral
EXP08573,CUST08573,C005,No,Neutral
EXP08574,CUST08574,C001,Yes,Positive
EXP08575,CUST08575,C003,No,Negative
EXP08576,CUST08576,C004,Yes,Negative
EXP08577,CUST08577,C004,Yes,Neutral
EXP08578,CUST08578,C003,Yes,Positive
EXP08579,CUST08579,C003,Yes,Positive
EXP08580,CUST08580,C001,No,Neutral
EXP08581,CUST08581,C002,No,Negative
EXP08582,CUST08582,C004,Yes,Positive
EXP08583,CUST08583,C003,Yes,Neutral
EXP08584,CUST08584,C003,Yes,Neutral
EXP08585,CUST08585,C004,Yes,Positive
EXP08586,CUST08586,C002,Yes,Positive
EXP08587,CUST08587,C001,No,Neutral
EXP08588,CUST08588,C003,Yes,Negative
EXP08589,CUST08589,C004,Yes,Neutral
EXP08590,CUST08590,C004,Yes,Neutral
EXP08591,CUST08591,C003,Yes,Positive
EXP08592,CUST08592,C003,No,Neutral
EXP08593,CUST08593,C003,Yes,Neutral
EXP08594,CUST08594,C001,Yes,Positive
EXP08595,CUST08595,C002,Yes,Negative
EXP08596,CUST08596,C002,Yes,Positive
EXP08597,CUST08597,C002,No,Negative
EXP08598,CUST08598,C004,No,Positive
EXP08599,CUST08599,C002,No,Positive
EXP08600,CUST08600,C002,Yes,Positive
EXP08601,CUST08601,C001,No,Negative
EXP08602,CUST08602,C002,No,Neutral
EXP08603,CUST08603,C004,Yes,Positive
EXP08604,CUST08604,C001,Yes,Positive
EXP08605,CUST08605,C002,Yes,Negative
EXP08606,CUST08606,C005,Yes,Positive
EXP08607,CUST08607,C005,Yes,Positive
EXP08608,CUST08608,C005,Yes,Neutral
EXP08609,CUST08609,C001,Yes,Positive
EXP08610,CUST08610,C002,Yes,Neutral
EXP08611,CUST08611,C001,No,Negative
EXP08612,CUST08612,C004,No,Neutral
EXP08613,CUST08613,C001,Yes,Positive
EXP08614,CUST08614,C002,Yes,Positive
EXP08615,CUST08615,C005,Yes,Positive
EXP08616,CUST08616,C002,Yes,Neutral
EXP08617,CUST08617,C005,No,Negative
EXP08618,CUST08618,C004,Yes,Positive
EXP08619,CUST08619,C003,Yes,Positive
EXP08620,CUST08620,C001,Yes,Positive
EXP08621,CUST08621,C005,Yes,Neutral
EXP08622,CUST08622,C004,Yes,Positive
EXP08623,CUST08623,C005,No,Negative
EXP08624,CUST08624,C003,Yes,Positive
EXP08625,CUST08625,C005,Yes,Positive
EXP08626,CUST08626,C003,No,Positive
EXP08627,CUST08627,C004,No,Neutral
EXP08628,CUST08628,C004,Yes,Negative
EXP08629,CUST08629,C002,No,Negative
EXP08630,CUST08630,C003,Yes,Positive
EXP08631,CUST08631,C004,Yes,Positive
EXP08632,CUST08632,C002,No,Neutral
EXP08633,CUST08633,C002,Yes,Positive
EXP08634,CUST08634,C004,No,Positive
EXP08635,CUST08635,C002,Yes,Positive
EXP08636,CUST08636,C004,Yes,Positive
EXP08637,CUST08637,C002,Yes,Neutral
EXP08638,CUST08638,C002,Yes,Negative
EXP08639,CUST08639,C004,No,Positive
EXP08640,CUST08640,C002,Yes,Negative
EXP08641,CUST08641,C004,No,Positive
EXP08642,CUST08642,C002,No,Neutral
EXP08643,CUST08643,C005,Yes,Neutral
EXP08644,CUST08644,C001,No,Neutral
EXP08645,CUST08645,C003,Yes,Positive
EXP08646,CUST08646,C003,No,Positive
EXP08647,CUST08647,C001,Yes,Neutral
EXP08648,CUST08648,C005,Yes,Neutral
EXP08649,CUST08649,C003,Yes,Positive
EXP08650,CUST08650,C004,Yes,Positive
EXP08651,CUST08651,C001,Yes,Positive
EXP08652,CUST08652,C002,No,Neutral
EXP08653,CUST08653,C003,Yes,Positive
EXP08654,CUST08654,C003,No,Negative
EXP08655,CUST08655,C003,Yes,Negative
EXP08656,CUST08656,C005,No,Neutral
EXP08657,CUST08657,C004,Yes,Positive
EXP08658,CUST08658,C004,No,Positive
EXP08659,CUST08659,C002,Yes,Positive
EXP08660,CUST08660,C005,Yes,Neutral
EXP08661,CUST08661,C005,Yes,Positive
EXP08662,CUST08662,C001,Yes,Positive
EXP08663,CUST08663,C005,Yes,Neutral
EXP08664,CUST08664,C005,No,Neutral
EXP08665,CUST08665,C001,Yes,Negative
EXP08666,CUST08666,C001,Yes,Neutral
EXP08667,CUST08667,C001,No,Neutral
EXP08668,CUST08668,C002,Yes,Positive
EXP08669,CUST08669,C004,Yes,Negative
EXP08670,CUST08670,C002,Yes,Positive
EXP08671,CUST08671,C005,Yes,Neutral
EXP08672,CUST08672,C004,Yes,Neutral
EXP08673,CUST08673,C001,Yes,Neutral
EXP08674,CUST08674,C004,Yes,Positive
EXP08675,CUST08675,C005,No,Neutral
EXP08676,CUST08676,C002,Yes,Negative
EXP08677,CUST08677,C001,No,Neutral
EXP08678,CUST08678,C004,Yes,Neutral
EXP08679,CUST08679,C004,Yes,Neutral
EXP08680,CUST08680,C005,Yes,Positive
EXP08681,CUST08681,C004,No,Neutral
EXP08682,CUST08682,C002,Yes,Positive
EXP08683,CUST08683,C003,Yes,Neutral
EXP08684,CUST08684,C003,Yes,Positive
EXP08685,CUST08685,C005,Yes,Neutral
EXP08686,CUST08686,C002,Yes,Positive
EXP08687,CUST08687,C002,No,Negative
EXP08688,CUST08688,C002,Yes,Positive
EXP08689,CUST08689,C001,Yes,Positive
EXP08690,CUST08690,C001,Yes,Positive
EXP08691,CUST08691,C003,No,Neutral
EXP08692,CUST08692,C004,No,Positive
EXP08693,CUST08693,C003,No,Negative
EXP08694,CUST08694,C003,Yes,Neutral
EXP08695,CUST08695,C003,No,Positive
EXP08696,CUST08696,C003,No,Neutral
EXP08697,CUST08697,C005,No,Neutral
EXP08698,CUST08698,C004,Yes,Neutral
EXP08699,CUST08699,C002,No,Neutral
EXP08700,CUST08700,C001,No,Neutral
EXP08701,CUST08701,C001,Yes,Positive
EXP08702,CUST08702,C005,Yes,Positive
EXP08703,CUST08703,C002,Yes,Negative
EXP08704,CUST08704,C002,Yes,Neutral
EXP08705,CUST08705,C005,No,Positive
EXP08706,CUST08706,C003,No,Positive
EXP08707,CUST08707,C003,No,Neutral
EXP08708,CUST08708,C001,Yes,Positive
EXP08709,CUST08709,C001,Yes,Positive
EXP08710,CUST08710,C003,No,Positive
EXP08711,CUST08711,C004,Yes,Positive
EXP08712,CUST08712,C005,Yes,Positive
EXP08713,CUST08713,C003,No,Negative
EXP08714,CUST08714,C005,Yes,Positive
EXP08715,CUST08715,C001,Yes,Positive
EXP08716,CUST08716,C005,Yes,Positive
EXP08717,CUST08717,C004,No,Neutral
EXP08718,CUST08718,C005,No,Neutral
EXP08719,CUST08719,C005,Yes,Positive
EXP08720,CUST08720,C003,Yes,Positive
EXP08721,CUST08721,C005,No,Negative
EXP08722,CUST08722,C005,Yes,Positive
EXP08723,CUST08723,C003,Yes,Positive
EXP08724,CUST08724,C004,No,Neutral
EXP08725,CUST08725,C001,Yes,Positive
EXP08726,CUST08726,C003,No,Positive
EXP08727,CUST08727,C005,Yes,Positive
EXP08728,CUST08728,C004,Yes,Neutral
EXP08729,CUST08729,C003,Yes,Neutral
EXP08730,CUST08730,C002,Yes,Negative
EXP08731,CUST08731,C004,Yes,Negative
EXP08732,CUST08732,C004,Yes,Positive
EXP08733,CUST08733,C003,No,Neutral
EXP08734,CUST08734,C003,No,Positive
EXP08735,CUST08735,C003,Yes,Neutral
EXP08736,CUST08736,C003,No,Neutral
EXP08737,CUST08737,C004,Yes,Positive
EXP08738,CUST08738,C003,Yes,Positive
EXP08739,CUST08739,C004,Yes,Positive
EXP08740,CUST08740,C004,Yes,Positive
EXP08741,CUST08741,C004,Yes,Negative
EXP08742,CUST08742,C001,Yes,Positive
EXP08743,CUST08743,C003,No,Neutral
EXP08744,CUST08744,C003,Yes,Positive
EXP08745,CUST08745,C001,Yes,Neutral
EXP08746,CUST08746,C002,Yes,Positive
EXP08747,CUST08747,C002,No,Neutral
EXP08748,CUST08748,C001,No,Neutral
EXP08749,CUST08749,C003,No,Neutral
EXP08750,CUST08750,C001,Yes,Neutral
EXP08751,CUST08751,C003,No,Negative
EXP08752,CUST08752,C004,No,Negative
EXP08753,CUST08753,C003,Yes,Neutral
EXP08754,CUST08754,C002,Yes,Neutral
EXP08755,CUST08755,C005,Yes,Neutral
EXP08756,CUST08756,C001,Yes,Positive
EXP08757,CUST08757,C005,No,Negative
EXP08758,CUST08758,C001,Yes,Positive
EXP08759,CUST08759,C003,Yes,Neutral
EXP08760,CUST08760,C003,Yes,Neutral
EXP08761,CUST08761,C003,No,Neutral
EXP08762,CUST08762,C001,Yes,Neutral
EXP08763,CUST08763,C001,Yes,Positive
EXP08764,CUST08764,C003,No,Positive
EXP08765,CUST08765,C004,Yes,Positive
EXP08766,CUST08766,C005,Yes,Neutral
EXP08767,CUST08767,C003,Yes,Positive
EXP08768,CUST08768,C004,No,Positive
EXP08769,CUST08769,C004,Yes,Positive
EXP08770,CUST08770,C003,Yes,Negative
EXP08771,CUST08771,C005,No,Negative
EXP08772,CUST08772,C004,Yes,Positive
EXP08773,CUST08773,C002,Yes,Positive
EXP08774,CUST08774,C002,No,Neutral
EXP08775,CUST08775,C004,No,Positive
EXP08776,CUST08776,C001,Yes,Negative
EXP08777,CUST08777,C002,Yes,Positive
EXP08778,CUST08778,C005,Yes,Positive
EXP08779,CUST08779,C003,Yes,Positive
EXP08780,CUST08780,C005,Yes,Positive
EXP08781,CUST08781,C001,No,Neutral
EXP08782,CUST08782,C005,No,Neutral
EXP08783,CUST08783,C002,Yes,Neutral
EXP08784,CUST08784,C003,No,Negative
EXP08785,CUST08785,C005,Yes,Positive
EXP08786,CUST08786,C005,Yes,Positive
EXP08787,CUST08787,C001,No,Neutral
EXP08788,CUST08788,C001,No,Neutral
EXP08789,CUST08789,C004,Yes,Positive
EXP08790,CUST08790,C004,Yes,Positive
EXP08791,CUST08791,C004,No,Positive
EXP08792,CUST08792,C003,Yes,Positive
EXP08793,CUST08793,C005,No,Neutral
EXP08794,CUST08794,C004,No,Neutral
EXP08795,CUST08795,C004,Yes,Positive
EXP08796,CUST08796,C005,Yes,Positive
EXP08797,CUST08797,C001,Yes,Positive
EXP08798,CUST08798,C001,Yes,Positive
EXP08799,CUST08799,C001,Yes,Neutral
EXP08800,CUST08800,C005,Yes,Negative
EXP08801,CUST08801,C004,Yes,Positive
EXP08802,CUST08802,C003,Yes,Neutral
EXP08803,CUST08803,C005,Yes,Neutral
EXP08804,CUST08804,C003,No,Positive
EXP08805,CUST08805,C002,No,Positive
EXP08806,CUST08806,C002,Yes,Positive
EXP08807,CUST08807,C004,Yes,Positive
EXP08808,CUST08808,C002,Yes,Positive
EXP08809,CUST08809,C003,Yes,Neutral
EXP08810,CUST08810,C002,Yes,Positive
EXP08811,CUST08811,C005,Yes,Positive
EXP08812,CUST08812,C003,Yes,Positive
EXP08813,CUST08813,C002,Yes,Neutral
EXP08814,CUST08814,C005,Yes,Neutral
EXP08815,CUST08815,C001,Yes,Positive
EXP08816,CUST08816,C001,Yes,Neutral
EXP08817,CUST08817,C001,Yes,Positive
EXP08818,CUST08818,C005,Yes,Negative
EXP08819,CUST08819,C004,Yes,Positive
EXP08820,CUST08820,C002,No,Positive
EXP08821,CUST08821,C005,Yes,Positive
EXP08822,CUST08822,C004,Yes,Positive
EXP08823,CUST08823,C002,Yes,Positive
EXP08824,CUST08824,C003,Yes,Neutral
EXP08825,CUST08825,C004,Yes,Positive
EXP08826,CUST08826,C004,Yes,Neutral
EXP08827,CUST08827,C004,No,Negative
EXP08828,CUST08828,C001,Yes,Negative
EXP08829,CUST08829,C003,No,Positive
EXP08830,CUST08830,C003,Yes,Neutral
EXP08831,CUST08831,C002,Yes,Positive
EXP08832,CUST08832,C005,No,Neutral
EXP08833,CUST08833,C001,Yes,Negative
EXP08834,CUST08834,C002,Yes,Positive
EXP08835,CUST08835,C005,Yes,Negative
EXP08836,CUST08836,C003,No,Neutral
EXP08837,CUST08837,C001,Yes,Positive
EXP08838,CUST08838,C003,No,Negative
EXP08839,CUST08839,C005,Yes,Neutral
EXP08840,CUST08840,C004,No,Neutral
EXP08841,CUST08841,C004,Yes,Negative
EXP08842,CUST08842,C001,Yes,Neutral
EXP08843,CUST08843,C001,No,Neutral
EXP08844,CUST08844,C004,Yes,Positive
EXP08845,CUST08845,C002,No,Positive
EXP08846,CUST08846,C004,Yes,Positive
EXP08847,CUST08847,C002,Yes,Positive
EXP08848,CUST08848,C002,Yes,Neutral
EXP08849,CUST08849,C005,Yes,Neutral
EXP08850,CUST08850,C004,Yes,Positive
EXP08851,CUST08851,C002,Yes,Negative
EXP08852,CUST08852,C001,No,Neutral
EXP08853,CUST08853,C004,Yes,Neutral
EXP08854,CUST08854,C001,No,Neutral
EXP08855,CUST08855,C004,Yes,Neutral
EXP08856,CUST08856,C001,Yes,Positive
EXP08857,CUST08857,C002,Yes,Positive
EXP08858,CUST08858,C004,Yes,Positive
EXP08859,CUST08859,C004,No,Positive
EXP08860,CUST08860,C003,No,Positive
EXP08861,CUST08861,C004,Yes,Positive
EXP08862,CUST08862,C003,Yes,Neutral
EXP08863,CUST08863,C002,Yes,Neutral
EXP08864,CUST08864,C001,Yes,Neutral
EXP08865,CUST08865,C003,No,Neutral
EXP08866,CUST08866,C005,Yes,Negative
EXP08867,CUST08867,C002,Yes,Negative
EXP08868,CUST08868,C004,Yes,Positive
EXP08869,CUST08869,C001,No,Negative
EXP08870,CUST08870,C005,Yes,Positive
EXP08871,CUST08871,C001,No,Negative
EXP08872,CUST08872,C001,No,Positive
EXP08873,CUST08873,C001,No,Negative
EXP08874,CUST08874,C001,No,Neutral
EXP08875,CUST08875,C003,Yes,Negative
EXP08876,CUST08876,C002,No,Neutral
EXP08877,CUST08877,C001,Yes,Positive
EXP08878,CUST08878,C003,No,Negative
EXP08879,CUST08879,C004,No,Neutral
EXP08880,CUST08880,C001,Yes,Positive
EXP08881,CUST08881,C001,Yes,Negative
EXP08882,CUST08882,C003,Yes,Positive
EXP08883,CUST08883,C001,Yes,Positive
EXP08884,CUST08884,C002,No,Negative
EXP08885,CUST08885,C005,Yes,Negative
EXP08886,CUST08886,C001,No,Negative
EXP08887,CUST08887,C002,No,Negative
EXP08888,CUST08888,C003,Yes,Positive
EXP08889,CUST08889,C002,No,Negative
EXP08890,CUST08890,C003,Yes,Negative
EXP08891,CUST08891,C003,Yes,Neutral
EXP08892,CUST08892,C002,Yes,Positive
EXP08893,CUST08893,C001,No,Negative
EXP08894,CUST08894,C002,Yes,Neutral
EXP08895,CUST08895,C002,Yes,Positive
EXP08896,CUST08896,C003,No,Negative
EXP08897,CUST08897,C001,Yes,Positive
EXP08898,CUST08898,C001,Yes,Neutral
EXP08899,CUST08899,C002,Yes,Positive
EXP08900,CUST08900,C001,Yes,Positive
EXP08901,CUST08901,C004,Yes,Neutral
EXP08902,CUST08902,C001,Yes,Positive
EXP08903,CUST08903,C002,No,Neutral
EXP08904,CUST08904,C001,No,Neutral
EXP08905,CUST08905,C005,Yes,Neutral
EXP08906,CUST08906,C002,Yes,Neutral
EXP08907,CUST08907,C003,Yes,Positive
EXP08908,CUST08908,C005,Yes,Positive
EXP08909,CUST08909,C004,Yes,Negative
EXP08910,CUST08910,C005,Yes,Neutral
EXP08911,CUST08911,C002,Yes,Neutral
EXP08912,CUST08912,C005,Yes,Neutral
EXP08913,CUST08913,C005,Yes,Positive
EXP08914,CUST08914,C003,Yes,Neutral
EXP08915,CUST08915,C001,No,Negative
EXP08916,CUST08916,C001,No,Positive
EXP08917,CUST08917,C001,Yes,Positive
EXP08918,CUST08918,C003,Yes,Negative
EXP08919,CUST08919,C002,Yes,Positive
EXP08920,CUST08920,C001,No,Neutral
EXP08921,CUST08921,C002,Yes,Negative
EXP08922,CUST08922,C004,No,Neutral
EXP08923,CUST08923,C004,No,Neutral
EXP08924,CUST08924,C002,Yes,Neutral
EXP08925,CUST08925,C004,Yes,Positive
EXP08926,CUST08926,C005,Yes,Positive
EXP08927,CUST08927,C001,No,Neutral
EXP08928,CUST08928,C001,No,Neutral
EXP08929,CUST08929,C005,No,Neutral
EXP08930,CUST08930,C005,Yes,Negative
EXP08931,CUST08931,C002,Yes,Neutral
EXP08932,CUST08932,C004,Yes,Neutral
EXP08933,CUST08933,C002,Yes,Positive
EXP08934,CUST08934,C005,No,Negative
EXP08935,CUST08935,C003,No,Negative
EXP08936,CUST08936,C002,Yes,Negative
EXP08937,CUST08937,C003,Yes,Neutral
EXP08938,CUST08938,C002,Yes,Negative
EXP08939,CUST08939,C003,Yes,Neutral
EXP08940,CUST08940,C005,Yes,Neutral
EXP08941,CUST08941,C004,Yes,Negative
EXP08942,CUST08942,C002,Yes,Positive
EXP08943,CUST08943,C004,No,Neutral
EXP08944,CUST08944,C004,No,Negative
EXP08945,CUST08945,C001,Yes,Positive
EXP08946,CUST08946,C004,No,Positive
EXP08947,CUST08947,C003,Yes,Positive
EXP08948,CUST08948,C004,Yes,Neutral
EXP08949,CUST08949,C005,Yes,Positive
EXP08950,CUST08950,C002,Yes,Positive
EXP08951,CUST08951,C005,Yes,Positive
EXP08952,CUST08952,C001,No,Neutral
EXP08953,CUST08953,C002,Yes,Neutral
EXP08954,CUST08954,C004,Yes,Positive
EXP08955,CUST08955,C005,Yes,Positive
EXP08956,CUST08956,C004,Yes,Neutral
EXP08957,CUST08957,C005,No,Neutral
EXP08958,CUST08958,C002,No,Neutral
EXP08959,CUST08959,C001,Yes,Positive
EXP08960,CUST08960,C004,Yes,Negative
EXP08961,CUST08961,C001,Yes,Neutral
EXP08962,CUST08962,C001,Yes,Neutral
EXP08963,CUST08963,C005,Yes,Neutral
EXP08964,CUST08964,C004,Yes,Positive
EXP08965,CUST08965,C001,Yes,Neutral
EXP08966,CUST08966,C003,Yes,Positive
EXP08967,CUST08967,C005,Yes,Negative
EXP08968,CUST08968,C001,Yes,Positive
EXP08969,CUST08969,C002,Yes,Positive
EXP08970,CUST08970,C003,Yes,Negative
EXP08971,CUST08971,C001,Yes,Neutral
EXP08972,CUST08972,C003,Yes,Neutral
EXP08973,CUST08973,C005,Yes,Positive
EXP08974,CUST08974,C002,No,Neutral
EXP08975,CUST08975,C003,Yes,Positive
EXP08976,CUST08976,C001,Yes,Positive
EXP08977,CUST08977,C003,Yes,Positive
EXP08978,CUST08978,C002,Yes,Neutral
EXP08979,CUST08979,C002,Yes,Positive
EXP08980,CUST08980,C001,Yes,Positive
EXP08981,CUST08981,C005,Yes,Neutral
EXP08982,CUST08982,C002,Yes,Neutral
EXP08983,CUST08983,C005,Yes,Positive
EXP08984,CUST08984,C001,Yes,Positive
EXP08985,CUST08985,C001,Yes,Positive
EXP08986,CUST08986,C001,Yes,Neutral
EXP08987,CUST08987,C004,Yes,Negative
EXP08988,CUST08988,C004,No,Negative
EXP08989,CUST08989,C002,Yes,Neutral
EXP08990,CUST08990,C004,Yes,Neutral
