Survey_ID,Customer_ID,Survey_Date,Brand_Awareness,Brand_Recall,Brand_Preference,Product_Quality,Service_Quality,Value_for_Money,Customer_Satisfaction,Recommend_Brand,Purchase_Intent
SURV09253,CUST09253,2025-05-01,Yes,UrbanCart,ShopEase,4,4,3,4,8,High
SURV09254,CUST09254,2025-08-05,Yes,ShopEase,UrbanCart,4,4,4,4,8,High
SURV09255,CUST09255,2025-07-07,Yes,MegaMart,ValueHub,2,1,2,2,3,Low
SURV09256,CUST09256,2025-02-27,No,ShopEase,UrbanCart,2,1,1,1,3,Very Low
SURV09257,CUST09257,2025-08-06,Yes,ShopEase,UrbanCart,4,4,3,4,7,High
SURV09258,CUST09258,2025-05-04,Yes,ValueHub,NovaMart,3,3,2,3,6,Medium
SURV09259,CUST09259,2025-06-26,Yes,ShopEase,ValueHub,5,5,4,5,10,Very High
SURV09260,CUST09260,2025-12-02,Yes,NovaMart,UrbanCart,4,3,3,3,6,Medium
SURV09261,CUST09261,2025-12-09,Yes,UrbanCart,MegaMart,3,1,2,2,3,Low
SURV09262,CUST09262,2025-09-05,Yes,ValueHub,ValueHub,2,1,2,2,3,Low
SURV09263,CUST09263,2025-07-11,Yes,NovaMart,ShopEase,3,2,2,2,5,Low
SURV09264,CUST09264,2025-07-06,No,ShopEase,ShopEase,3,3,3,3,6,Medium
SURV09265,CUST09265,2025-08-30,Yes,NovaMart,ShopEase,3,2,2,2,5,Low
SURV09266,CUST09266,2025-12-15,No,UrbanCart,UrbanCart,4,3,4,4,9,High
SURV09267,CUST09267,2025-09-09,Yes,ValueHub,UrbanCart,4,4,4,4,9,High
SURV09268,CUST09268,2025-06-28,No,ShopEase,UrbanCart,4,2,3,3,6,Medium
SURV09269,CUST09269,2025-09-21,Yes,ValueHub,MegaMart,3,2,1,2,3,Low
SURV09270,CUST09270,2025-12-07,Yes,ValueHub,UrbanCart,3,2,3,3,6,Medium
SURV09271,CUST09271,2025-10-09,Yes,ShopEase,UrbanCart,4,2,5,4,9,High
SURV09272,CUST09272,2025-08-26,Yes,ValueHub,UrbanCart,4,2,3,3,7,Medium
SURV09273,CUST09273,2025-11-18,Yes,ShopEase,UrbanCart,3,3,2,3,7,Medium
SURV09274,CUST09274,2025-03-08,Yes,MegaMart,MegaMart,3,3,2,3,7,Medium
SURV09275,CUST09275,2025-12-03,Yes,UrbanCart,MegaMart,3,1,2,2,5,Low
SURV09276,CUST09276,2025-11-13,No,UrbanCart,MegaMart,3,2,1,2,5,Low
SURV09277,CUST09277,2025-08-25,Yes,ValueHub,MegaMart,2,2,1,2,3,Low
SURV09278,CUST09278,2025-02-01,Yes,UrbanCart,ValueHub,5,3,5,4,8,High
SURV09279,CUST09279,2025-03-08,Yes,NovaMart,ShopEase,2,1,1,1,2,Very Low
SURV09280,CUST09280,2025-11-04,Yes,UrbanCart,NovaMart,4,4,3,4,9,High
SURV09281,CUST09281,2025-07-21,No,ShopEase,ShopEase,2,3,2,2,3,Low
SURV09282,CUST09282,2025-02-26,Yes,NovaMart,NovaMart,4,2,3,3,5,Medium
SURV09283,CUST09283,2025-02-19,Yes,UrbanCart,ValueHub,3,5,3,4,9,High
SURV09284,CUST09284,2025-11-24,Yes,NovaMart,ShopEase,4,4,3,4,8,High
SURV09285,CUST09285,2025-12-27,Yes,ShopEase,MegaMart,3,3,2,3,7,Medium
SURV09286,CUST09286,2025-03-07,No,MegaMart,ValueHub,3,4,1,3,6,Medium
SURV09287,CUST09287,2025-02-10,Yes,UrbanCart,ShopEase,5,5,4,5,9,Very High
SURV09288,CUST09288,2025-04-11,Yes,ShopEase,ShopEase,4,4,5,4,9,High
SURV09289,CUST09289,2025-01-18,No,ShopEase,UrbanCart,4,2,2,3,7,Medium
SURV09290,CUST09290,2025-08-19,Yes,ShopEase,MegaMart,1,1,1,1,2,Very Low
SURV09291,CUST09291,2025-06-18,Yes,ShopEase,ValueHub,4,5,3,4,8,High
SURV09292,CUST09292,2025-08-17,Yes,NovaMart,UrbanCart,3,3,1,2,3,Low
SURV09293,CUST09293,2025-10-03,Yes,NovaMart,UrbanCart,5,5,5,5,10,Very High
SURV09294,CUST09294,2025-11-05,Yes,NovaMart,NovaMart,4,4,4,4,7,High
SURV09295,CUST09295,2025-10-12,Yes,NovaMart,ShopEase,3,3,3,3,5,Medium
SURV09296,CUST09296,2025-10-31,Yes,ShopEase,ValueHub,3,3,2,3,6,Medium
SURV09297,CUST09297,2025-01-10,Yes,UrbanCart,UrbanCart,2,1,1,1,2,Very Low
SURV09298,CUST09298,2025-06-10,Yes,ValueHub,NovaMart,4,4,4,4,8,High
SURV09299,CUST09299,2025-02-14,Yes,UrbanCart,NovaMart,4,4,3,4,8,High
SURV09300,CUST09300,2025-02-13,Yes,MegaMart,MegaMart,4,4,2,3,7,Medium
SURV09301,CUST09301,2025-08-06,Yes,NovaMart,UrbanCart,3,2,3,3,5,Medium
SURV09302,CUST09302,2025-11-17,Yes,ValueHub,MegaMart,3,3,3,3,6,Medium
SURV09303,CUST09303,2025-08-02,No,ValueHub,ShopEase,5,5,5,5,10,Very High
SURV09304,CUST09304,2025-02-22,Yes,ShopEase,UrbanCart,4,2,2,3,6,Medium
SURV09305,CUST09305,2025-11-12,Yes,ValueHub,UrbanCart,4,4,4,4,8,High
SURV09306,CUST09306,2025-08-02,Yes,NovaMart,ValueHub,2,2,1,2,4,Low
SURV09307,CUST09307,2025-01-20,Yes,ValueHub,ShopEase,5,5,4,5,10,Very High
SURV09308,CUST09308,2025-01-28,Yes,UrbanCart,ShopEase,2,1,1,1,3,Very Low
SURV09309,CUST09309,2025-03-01,Yes,MegaMart,NovaMart,3,2,3,3,7,Medium
SURV09310,CUST09310,2025-07-04,Yes,NovaMart,ValueHub,4,5,4,4,8,High
SURV09311,CUST09311,2025-07-03,No,ShopEase,ShopEase,3,2,3,3,5,Medium
SURV09312,CUST09312,2025-11-12,Yes,NovaMart,ShopEase,4,5,4,4,7,High
SURV09313,CUST09313,2025-04-06,Yes,NovaMart,ShopEase,2,2,1,2,3,Low
SURV09314,CUST09314,2025-01-01,Yes,ValueHub,ShopEase,4,4,3,4,8,High
SURV09315,CUST09315,2025-05-09,No,NovaMart,MegaMart,4,4,5,4,7,High
SURV09316,CUST09316,2025-02-15,Yes,UrbanCart,ValueHub,2,1,1,1,3,Very Low
SURV09317,CUST09317,2025-03-02,Yes,UrbanCart,NovaMart,5,3,2,3,7,Medium
SURV09318,CUST09318,2025-11-15,No,MegaMart,ValueHub,3,4,4,4,8,High
SURV09319,CUST09319,2025-10-16,Yes,NovaMart,ValueHub,4,4,2,3,6,Medium
SURV09320,CUST09320,2025-07-22,Yes,NovaMart,UrbanCart,3,1,1,2,4,Low
SURV09321,CUST09321,2025-01-18,Yes,NovaMart,NovaMart,2,2,1,2,3,Low
SURV09322,CUST09322,2025-04-09,Yes,UrbanCart,NovaMart,4,3,3,3,6,Medium
SURV09323,CUST09323,2025-04-19,Yes,UrbanCart,ValueHub,4,5,5,5,10,Very High
SURV09324,CUST09324,2025-08-09,Yes,ShopEase,MegaMart,3,3,3,3,6,Medium
SURV09325,CUST09325,2025-09-17,Yes,NovaMart,MegaMart,4,3,3,3,5,Medium
SURV09326,CUST09326,2025-02-17,No,ShopEase,MegaMart,2,2,1,2,3,Low
SURV09327,CUST09327,2025-01-11,Yes,MegaMart,ValueHub,4,3,3,3,5,Medium
SURV09328,CUST09328,2025-06-17,Yes,ShopEase,MegaMart,4,4,4,4,7,High
SURV09329,CUST09329,2025-10-15,Yes,ValueHub,MegaMart,4,3,4,4,7,High
SURV09330,CUST09330,2025-04-29,Yes,ShopEase,NovaMart,3,4,3,3,7,Medium
SURV09331,CUST09331,2025-01-15,Yes,UrbanCart,ValueHub,2,1,1,1,2,Very Low
SURV09332,CUST09332,2025-05-12,Yes,MegaMart,ShopEase,4,3,3,3,5,Medium
SURV09333,CUST09333,2025-09-05,Yes,UrbanCart,UrbanCart,3,3,3,3,6,Medium
SURV09334,CUST09334,2025-03-06,Yes,NovaMart,MegaMart,4,3,3,3,5,Medium
SURV09335,CUST09335,2025-11-30,Yes,MegaMart,MegaMart,2,2,1,2,3,Low
SURV09336,CUST09336,2025-08-12,Yes,UrbanCart,ValueHub,3,2,1,2,3,Low
SURV09337,CUST09337,2025-03-01,Yes,ValueHub,NovaMart,3,2,4,3,6,Medium
SURV09338,CUST09338,2025-04-30,No,NovaMart,ShopEase,1,1,1,1,3,Very Low
SURV09339,CUST09339,2025-09-26,Yes,NovaMart,UrbanCart,4,3,3,3,5,Medium
SURV09340,CUST09340,2025-08-06,No,UrbanCart,MegaMart,4,4,5,4,7,High
SURV09341,CUST09341,2025-10-19,Yes,NovaMart,ShopEase,4,3,3,3,5,Medium
SURV09342,CUST09342,2025-02-10,Yes,ValueHub,ValueHub,3,2,2,2,3,Low
SURV09343,CUST09343,2025-07-23,Yes,UrbanCart,MegaMart,2,1,2,2,3,Low
SURV09344,CUST09344,2025-05-12,Yes,ValueHub,UrbanCart,4,3,3,3,6,Medium
SURV09345,CUST09345,2025-03-21,Yes,ShopEase,UrbanCart,3,3,3,3,6,Medium
SURV09346,CUST09346,2025-02-27,Yes,ShopEase,ValueHub,3,2,1,2,3,Low
SURV09347,CUST09347,2025-10-09,No,MegaMart,NovaMart,4,4,4,4,8,High
SURV09348,CUST09348,2025-02-21,Yes,MegaMart,MegaMart,3,2,2,2,5,Low
SURV09349,CUST09349,2025-05-13,Yes,ShopEase,NovaMart,3,3,3,3,7,Medium
SURV09350,CUST09350,2025-08-09,Yes,UrbanCart,UrbanCart,4,4,4,4,7,High
SURV09351,CUST09351,2025-01-19,Yes,NovaMart,UrbanCart,4,4,5,4,7,High
SURV09352,CUST09352,2025-12-28,Yes,NovaMart,MegaMart,4,4,4,4,9,High
SURV09353,CUST09353,2025-10-15,Yes,NovaMart,NovaMart,3,2,2,2,5,Low
SURV09354,CUST09354,2025-12-03,Yes,UrbanCart,MegaMart,4,3,3,3,6,Medium
SURV09355,CUST09355,2025-10-15,Yes,ValueHub,ShopEase,3,3,3,3,7,Medium
SURV09356,CUST09356,2025-02-02,Yes,ShopEase,ValueHub,3,2,2,2,4,Low
SURV09357,CUST09357,2025-07-07,Yes,ValueHub,NovaMart,4,4,2,3,5,Medium
SURV09358,CUST09358,2025-01-27,Yes,MegaMart,UrbanCart,3,4,2,3,7,Medium
SURV09359,CUST09359,2025-08-07,Yes,MegaMart,ShopEase,3,2,1,2,4,Low
SURV09360,CUST09360,2025-06-22,No,UrbanCart,ShopEase,4,4,3,4,7,High
SURV09361,CUST09361,2025-05-08,Yes,ValueHub,UrbanCart,3,3,2,3,7,Medium
SURV09362,CUST09362,2025-03-14,Yes,NovaMart,NovaMart,4,3,4,4,8,High
SURV09363,CUST09363,2025-10-11,Yes,ValueHub,MegaMart,3,2,3,3,5,Medium
SURV09364,CUST09364,2025-12-19,Yes,ShopEase,ShopEase,4,3,2,3,5,Medium
SURV09365,CUST09365,2025-10-08,Yes,NovaMart,UrbanCart,3,4,3,3,7,Medium
SURV09366,CUST09366,2025-06-08,No,MegaMart,ShopEase,3,2,1,2,4,Low
SURV09367,CUST09367,2025-10-23,No,ValueHub,MegaMart,3,3,2,3,6,Medium
SURV09368,CUST09368,2025-05-19,Yes,ValueHub,ValueHub,3,1,1,2,5,Low
SURV09369,CUST09369,2025-01-07,Yes,ValueHub,NovaMart,3,3,3,3,6,Medium
SURV09370,CUST09370,2025-08-18,Yes,NovaMart,NovaMart,5,5,3,4,8,High
SURV09371,CUST09371,2025-02-18,Yes,UrbanCart,ValueHub,4,4,4,4,8,High
SURV09372,CUST09372,2025-11-15,Yes,NovaMart,UrbanCart,3,2,1,2,3,Low
SURV09373,CUST09373,2025-10-23,Yes,NovaMart,ShopEase,2,1,2,2,3,Low
SURV09374,CUST09374,2025-07-04,Yes,ShopEase,UrbanCart,4,3,3,3,6,Medium
SURV09375,CUST09375,2025-04-14,Yes,MegaMart,ShopEase,4,3,2,3,7,Medium
SURV09376,CUST09376,2025-02-17,Yes,NovaMart,ValueHub,4,3,4,4,8,High
SURV09377,CUST09377,2025-10-02,Yes,NovaMart,NovaMart,4,3,3,3,5,Medium
SURV09378,CUST09378,2025-10-23,No,ValueHub,MegaMart,4,3,3,3,5,Medium
SURV09379,CUST09379,2025-04-02,No,NovaMart,UrbanCart,4,4,2,3,6,Medium
SURV09380,CUST09380,2025-12-22,Yes,MegaMart,UrbanCart,1,1,1,1,1,Very Low
SURV09381,CUST09381,2025-01-14,Yes,ShopEase,ValueHub,3,1,1,2,3,Low
SURV09382,CUST09382,2025-12-27,Yes,NovaMart,MegaMart,3,3,1,2,4,Low
SURV09383,CUST09383,2025-02-06,Yes,ShopEase,ValueHub,4,2,3,3,7,Medium
SURV09384,CUST09384,2025-04-20,Yes,MegaMart,MegaMart,2,2,1,2,3,Low
SURV09385,CUST09385,2025-10-05,Yes,MegaMart,MegaMart,4,5,5,5,9,Very High
SURV09386,CUST09386,2025-02-17,No,ShopEase,ValueHub,3,3,2,3,7,Medium
SURV09387,CUST09387,2025-04-30,Yes,ShopEase,UrbanCart,3,2,1,2,4,Low
SURV09388,CUST09388,2025-02-05,Yes,UrbanCart,MegaMart,2,1,1,1,3,Very Low
SURV09389,CUST09389,2025-12-26,Yes,MegaMart,ShopEase,4,3,2,3,7,Medium
SURV09390,CUST09390,2025-07-08,Yes,NovaMart,MegaMart,2,1,1,1,3,Very Low
SURV09391,CUST09391,2025-03-22,Yes,NovaMart,UrbanCart,3,3,2,3,5,Medium
SURV09392,CUST09392,2025-02-28,Yes,ValueHub,NovaMart,4,4,3,4,8,High
SURV09393,CUST09393,2025-01-16,Yes,ValueHub,MegaMart,5,5,3,4,9,High
SURV09394,CUST09394,2025-12-26,Yes,ValueHub,ValueHub,4,4,3,4,8,High
SURV09395,CUST09395,2025-07-19,Yes,NovaMart,ShopEase,2,2,1,2,5,Low
SURV09396,CUST09396,2025-01-21,Yes,UrbanCart,UrbanCart,4,3,3,3,5,Medium
SURV09397,CUST09397,2025-07-26,Yes,NovaMart,UrbanCart,3,3,3,3,5,Medium
SURV09398,CUST09398,2025-11-20,Yes,ShopEase,ShopEase,3,2,3,3,5,Medium
SURV09399,CUST09399,2025-08-15,Yes,UrbanCart,UrbanCart,3,3,2,3,7,Medium
SURV09400,CUST09400,2025-10-23,Yes,ValueHub,ValueHub,3,2,2,2,5,Low
SURV09401,CUST09401,2025-02-27,Yes,UrbanCart,NovaMart,2,1,1,1,3,Very Low
SURV09402,CUST09402,2025-12-09,Yes,ValueHub,UrbanCart,2,3,1,2,3,Low
SURV09403,CUST09403,2025-02-09,Yes,ValueHub,UrbanCart,3,2,3,3,7,Medium
SURV09404,CUST09404,2025-09-29,Yes,ValueHub,ShopEase,4,4,4,4,9,High
SURV09405,CUST09405,2025-12-17,Yes,MegaMart,MegaMart,3,2,2,2,3,Low
SURV09406,CUST09406,2025-12-28,Yes,ValueHub,ShopEase,4,5,4,4,8,High
SURV09407,CUST09407,2025-06-25,Yes,ShopEase,UrbanCart,5,3,4,4,9,High
SURV09408,CUST09408,2025-09-04,Yes,MegaMart,ShopEase,4,4,4,4,9,High
SURV09409,CUST09409,2025-03-31,Yes,NovaMart,UrbanCart,4,5,4,4,7,High
SURV09410,CUST09410,2025-04-14,No,UrbanCart,ShopEase,3,3,1,2,4,Low
SURV09411,CUST09411,2025-01-13,No,ShopEase,ValueHub,4,3,4,4,8,High
SURV09412,CUST09412,2025-05-11,Yes,ShopEase,UrbanCart,3,2,3,3,6,Medium
SURV09413,CUST09413,2025-07-13,Yes,ValueHub,NovaMart,2,1,1,1,3,Very Low
SURV09414,CUST09414,2025-06-30,No,ValueHub,MegaMart,3,4,3,3,6,Medium
SURV09415,CUST09415,2025-02-12,Yes,ShopEase,UrbanCart,4,4,3,4,9,High
SURV09416,CUST09416,2025-05-12,Yes,ValueHub,ShopEase,3,2,3,3,7,Medium
SURV09417,CUST09417,2025-04-22,Yes,ValueHub,ShopEase,2,1,2,2,3,Low
SURV09418,CUST09418,2025-03-25,Yes,ValueHub,NovaMart,3,2,2,2,3,Low
SURV09419,CUST09419,2025-12-13,Yes,ShopEase,UrbanCart,3,3,3,3,6,Medium
SURV09420,CUST09420,2025-04-18,Yes,ShopEase,NovaMart,4,5,3,4,9,High
SURV09421,CUST09421,2025-07-09,Yes,MegaMart,UrbanCart,4,4,3,4,7,High
SURV09422,CUST09422,2025-08-12,Yes,MegaMart,ValueHub,3,2,2,2,3,Low
SURV09423,CUST09423,2025-05-10,Yes,NovaMart,ValueHub,4,5,4,4,7,High
SURV09424,CUST09424,2025-10-24,Yes,MegaMart,MegaMart,3,1,2,2,4,Low
SURV09425,CUST09425,2025-06-25,No,ShopEase,ValueHub,3,3,3,3,6,Medium
SURV09426,CUST09426,2025-09-24,Yes,NovaMart,NovaMart,3,1,1,2,3,Low
SURV09427,CUST09427,2025-04-09,Yes,UrbanCart,NovaMart,3,2,1,2,5,Low
SURV09428,CUST09428,2025-01-17,Yes,ValueHub,NovaMart,5,5,5,5,10,Very High
SURV09429,CUST09429,2025-08-24,Yes,MegaMart,UrbanCart,4,3,4,4,7,High
SURV09430,CUST09430,2025-06-28,Yes,ShopEase,ValueHub,4,4,4,4,9,High
SURV09431,CUST09431,2025-10-22,Yes,NovaMart,NovaMart,2,2,1,2,4,Low
SURV09432,CUST09432,2025-12-29,Yes,NovaMart,ValueHub,5,4,5,5,9,Very High
SURV09433,CUST09433,2025-06-17,Yes,ShopEase,MegaMart,4,3,4,4,8,High
SURV09434,CUST09434,2025-04-03,Yes,ValueHub,MegaMart,4,2,3,3,6,Medium
SURV09435,CUST09435,2025-11-09,No,MegaMart,ShopEase,4,3,2,3,7,Medium
SURV09436,CUST09436,2025-02-27,Yes,ShopEase,ShopEase,3,4,4,4,9,High
SURV09437,CUST09437,2025-10-05,Yes,ShopEase,ValueHub,4,4,5,4,8,High
SURV09438,CUST09438,2025-03-31,Yes,UrbanCart,ValueHub,3,2,3,3,7,Medium
SURV09439,CUST09439,2025-09-24,No,UrbanCart,UrbanCart,4,3,3,3,6,Medium
SURV09440,CUST09440,2025-08-26,Yes,ValueHub,ValueHub,3,4,3,3,6,Medium
SURV09441,CUST09441,2025-09-26,Yes,ShopEase,NovaMart,3,3,3,3,7,Medium
SURV09442,CUST09442,2025-01-27,Yes,MegaMart,NovaMart,4,4,4,4,7,High
SURV09443,CUST09443,2025-09-17,Yes,ValueHub,UrbanCart,3,1,3,2,3,Low
SURV09444,CUST09444,2025-12-14,Yes,UrbanCart,UrbanCart,4,4,4,4,9,High
SURV09445,CUST09445,2025-09-09,Yes,MegaMart,ShopEase,2,4,3,3,6,Medium
SURV09446,CUST09446,2025-11-26,Yes,UrbanCart,UrbanCart,4,5,4,4,9,High
SURV09447,CUST09447,2025-04-23,Yes,UrbanCart,NovaMart,4,5,5,5,9,Very High
SURV09448,CUST09448,2025-03-23,Yes,NovaMart,NovaMart,2,1,2,2,3,Low
SURV09449,CUST09449,2025-08-16,Yes,MegaMart,MegaMart,4,3,2,3,5,Medium
SURV09450,CUST09450,2025-05-10,Yes,MegaMart,ShopEase,4,4,4,4,9,High
SURV09451,CUST09451,2025-04-10,Yes,MegaMart,UrbanCart,4,3,4,4,7,High
SURV09452,CUST09452,2025-11-20,Yes,UrbanCart,NovaMart,3,3,4,3,7,Medium
SURV09453,CUST09453,2025-06-08,No,ShopEase,MegaMart,3,3,4,3,7,Medium
SURV09454,CUST09454,2025-10-13,Yes,ShopEase,UrbanCart,4,3,5,4,7,High
SURV09455,CUST09455,2025-03-13,Yes,ShopEase,UrbanCart,3,2,2,2,3,Low
SURV09456,CUST09456,2025-06-11,Yes,NovaMart,MegaMart,4,3,3,3,6,Medium
SURV09457,CUST09457,2025-02-12,No,MegaMart,ShopEase,4,4,4,4,8,High
SURV09458,CUST09458,2025-12-09,No,ShopEase,ShopEase,4,4,5,4,7,High
SURV09459,CUST09459,2025-11-07,Yes,NovaMart,UrbanCart,5,5,5,5,10,Very High
SURV09460,CUST09460,2025-11-06,Yes,UrbanCart,MegaMart,4,5,5,5,9,Very High
SURV09461,CUST09461,2025-04-27,Yes,ValueHub,NovaMart,3,1,2,2,5,Low
SURV09462,CUST09462,2025-07-29,Yes,UrbanCart,ValueHub,4,2,1,2,5,Low
SURV09463,CUST09463,2025-01-29,No,ShopEase,ValueHub,4,2,4,3,5,Medium
SURV09464,CUST09464,2025-06-22,Yes,MegaMart,ValueHub,4,4,3,4,8,High
SURV09465,CUST09465,2025-10-12,No,UrbanCart,UrbanCart,3,2,2,2,5,Low
SURV09466,CUST09466,2025-07-07,Yes,UrbanCart,NovaMart,5,3,5,4,8,High
SURV09467,CUST09467,2025-09-23,Yes,ValueHub,UrbanCart,1,1,1,1,3,Very Low
SURV09468,CUST09468,2025-06-25,Yes,ValueHub,UrbanCart,3,1,2,2,4,Low
SURV09469,CUST09469,2025-06-03,Yes,ValueHub,MegaMart,3,3,5,4,7,High
SURV09470,CUST09470,2025-01-15,Yes,ValueHub,NovaMart,4,4,2,3,7,Medium
SURV09471,CUST09471,2025-11-08,Yes,ShopEase,ValueHub,5,5,4,5,10,Very High
SURV09472,CUST09472,2025-12-08,Yes,MegaMart,UrbanCart,3,2,2,2,4,Low
SURV09473,CUST09473,2025-12-27,Yes,MegaMart,UrbanCart,3,1,1,2,5,Low
SURV09474,CUST09474,2025-12-14,Yes,NovaMart,UrbanCart,2,1,1,1,1,Very Low
SURV09475,CUST09475,2025-05-27,Yes,ShopEase,NovaMart,4,5,3,4,9,High
SURV09476,CUST09476,2025-12-23,Yes,MegaMart,ValueHub,5,5,4,5,9,Very High
SURV09477,CUST09477,2025-03-18,No,NovaMart,NovaMart,3,1,2,2,3,Low
SURV09478,CUST09478,2025-08-04,Yes,MegaMart,NovaMart,2,1,1,1,3,Very Low
SURV09479,CUST09479,2025-01-04,Yes,UrbanCart,ShopEase,4,1,2,2,4,Low
SURV09480,CUST09480,2025-06-19,Yes,MegaMart,UrbanCart,4,2,4,3,7,Medium
SURV09481,CUST09481,2025-07-08,Yes,UrbanCart,NovaMart,2,1,4,2,3,Low
SURV09482,CUST09482,2025-06-01,Yes,MegaMart,ShopEase,2,2,1,2,3,Low
SURV09483,CUST09483,2025-04-24,Yes,ShopEase,NovaMart,3,3,2,3,7,Medium
SURV09484,CUST09484,2025-04-20,Yes,ShopEase,MegaMart,3,3,1,2,3,Low
SURV09485,CUST09485,2025-08-17,Yes,MegaMart,ShopEase,2,2,1,2,3,Low
SURV09486,CUST09486,2025-05-07,Yes,NovaMart,MegaMart,5,5,4,5,9,Very High
SURV09487,CUST09487,2025-12-24,Yes,UrbanCart,MegaMart,5,4,4,4,7,High
SURV09488,CUST09488,2025-07-30,Yes,MegaMart,ShopEase,3,2,2,2,4,Low
SURV09489,CUST09489,2025-11-10,No,MegaMart,ShopEase,3,1,2,2,4,Low
SURV09490,CUST09490,2025-08-30,Yes,UrbanCart,NovaMart,4,4,4,4,8,High
SURV09491,CUST09491,2025-12-21,Yes,ShopEase,ShopEase,3,3,2,3,6,Medium
SURV09492,CUST09492,2025-01-03,Yes,ValueHub,MegaMart,3,2,1,2,5,Low
SURV09493,CUST09493,2025-06-25,Yes,NovaMart,NovaMart,3,2,1,2,4,Low
SURV09494,CUST09494,2025-01-09,Yes,ShopEase,UrbanCart,3,1,1,2,4,Low
SURV09495,CUST09495,2025-10-27,Yes,NovaMart,ValueHub,4,4,3,4,8,High
SURV09496,CUST09496,2025-03-30,Yes,UrbanCart,ShopEase,4,4,3,4,9,High
SURV09497,CUST09497,2025-06-01,Yes,UrbanCart,MegaMart,4,5,5,5,9,Very High
SURV09498,CUST09498,2025-08-24,No,ShopEase,ShopEase,3,4,3,3,6,Medium
SURV09499,CUST09499,2025-05-15,Yes,ValueHub,NovaMart,5,5,4,5,9,Very High
SURV09500,CUST09500,2025-04-01,No,ShopEase,UrbanCart,3,3,3,3,5,Medium
SURV09501,CUST09501,2025-04-17,Yes,ValueHub,NovaMart,3,3,2,3,7,Medium
SURV09502,CUST09502,2025-06-13,Yes,MegaMart,NovaMart,3,1,1,2,5,Low
SURV09503,CUST09503,2025-09-30,Yes,ShopEase,UrbanCart,3,4,2,3,7,Medium
SURV09504,CUST09504,2025-04-06,Yes,MegaMart,UrbanCart,3,2,2,2,4,Low
SURV09505,CUST09505,2025-06-12,Yes,ValueHub,ValueHub,3,3,1,2,5,Low
SURV09506,CUST09506,2025-05-12,Yes,ValueHub,ShopEase,2,1,1,1,2,Very Low
SURV09507,CUST09507,2025-07-20,No,ValueHub,ValueHub,3,4,2,3,7,Medium
SURV09508,CUST09508,2025-09-07,Yes,NovaMart,ValueHub,3,2,1,2,3,Low
SURV09509,CUST09509,2025-12-31,Yes,UrbanCart,NovaMart,4,3,4,4,9,High
SURV09510,CUST09510,2025-07-05,Yes,ShopEase,UrbanCart,1,1,1,1,3,Very Low
SURV09511,CUST09511,2025-09-20,Yes,ShopEase,ShopEase,2,1,1,1,2,Very Low
SURV09512,CUST09512,2025-09-05,Yes,ShopEase,ShopEase,4,4,4,4,9,High
SURV09513,CUST09513,2025-10-15,Yes,MegaMart,ValueHub,4,3,3,3,7,Medium
SURV09514,CUST09514,2025-01-20,Yes,ValueHub,NovaMart,4,3,2,3,6,Medium
SURV09515,CUST09515,2025-06-11,Yes,NovaMart,NovaMart,3,3,1,2,4,Low
SURV09516,CUST09516,2025-05-05,No,ValueHub,MegaMart,3,4,3,3,5,Medium
SURV09517,CUST09517,2025-08-12,Yes,NovaMart,ValueHub,3,2,2,2,4,Low
SURV09518,CUST09518,2025-07-03,Yes,MegaMart,MegaMart,2,2,1,2,4,Low
SURV09519,CUST09519,2025-06-28,Yes,ValueHub,NovaMart,3,2,3,3,5,Medium
SURV09520,CUST09520,2025-09-23,Yes,UrbanCart,MegaMart,3,3,2,3,5,Medium
SURV09521,CUST09521,2025-05-13,Yes,ShopEase,NovaMart,2,3,1,2,3,Low
SURV09522,CUST09522,2025-09-24,Yes,UrbanCart,NovaMart,2,2,1,2,3,Low
SURV09523,CUST09523,2025-05-21,Yes,NovaMart,MegaMart,3,3,4,3,7,Medium
SURV09524,CUST09524,2025-06-14,Yes,MegaMart,NovaMart,3,3,2,3,5,Medium
SURV09525,CUST09525,2025-11-15,No,UrbanCart,MegaMart,4,4,4,4,7,High
SURV09526,CUST09526,2025-06-04,Yes,ShopEase,ShopEase,3,3,3,3,7,Medium
SURV09527,CUST09527,2025-02-19,No,ValueHub,NovaMart,3,2,1,2,5,Low
SURV09528,CUST09528,2025-01-03,Yes,UrbanCart,ShopEase,4,2,3,3,5,Medium
SURV09529,CUST09529,2025-11-22,Yes,UrbanCart,NovaMart,3,3,4,3,7,Medium
SURV09530,CUST09530,2025-06-20,Yes,ValueHub,UrbanCart,5,5,5,5,9,Very High
SURV09531,CUST09531,2025-04-14,Yes,ShopEase,UrbanCart,3,2,2,2,3,Low
SURV09532,CUST09532,2025-08-15,Yes,MegaMart,MegaMart,2,2,1,2,4,Low
SURV09533,CUST09533,2025-02-11,Yes,ValueHub,NovaMart,4,4,4,4,8,High
SURV09534,CUST09534,2025-01-06,Yes,MegaMart,UrbanCart,4,4,3,4,8,High
SURV09535,CUST09535,2025-01-25,Yes,UrbanCart,UrbanCart,2,1,2,2,5,Low
SURV09536,CUST09536,2025-03-12,Yes,ValueHub,MegaMart,3,3,1,2,5,Low
SURV09537,CUST09537,2025-05-09,No,MegaMart,ValueHub,3,2,3,3,5,Medium
SURV09538,CUST09538,2025-08-13,Yes,MegaMart,ValueHub,4,4,2,3,6,Medium
SURV09539,CUST09539,2025-01-27,Yes,ValueHub,MegaMart,2,1,1,1,1,Very Low
